pitch start end duration velocity
G2 34.2822 35.1941 0.9120 127
F#5 34.5883 34.8880 0.2997 127
D3 34.5883 34.8880 0.2997 104
E5 34.8944 35.1941 0.2997 110
G3 34.8944 35.5003 0.6059 110
G5 35.2005 35.5003 0.2997 127
D3 35.2005 35.5003 0.2997 110
F#5 35.5066 35.8064 0.2997 127
A4 35.5066 36.7248 1.2181 102
D2 35.5066 36.4186 0.9120 121
E5 35.8128 36.1125 0.2997 127
A2 35.8128 36.4186 0.6059 111
D5 36.1189 36.4186 0.2997 127
D3 36.1189 36.7248 0.6059 108
C#5 36.4250 36.7248 0.2997 127
F#3 36.4250 36.7248 0.2997 127
B4 36.7311 37.0309 0.2997 127
G4 36.7311 37.9492 1.2181 123
G2 36.7311 37.6431 0.9120 122
A4 37.0373 37.3370 0.2997 127
D3 37.0373 37.3370 0.2997 105
B4 37.3434 37.6431 0.2997 127
G3 37.3434 37.6431 0.2997 127
D5 37.6495 37.9492 0.2997 127
D3 37.6495 37.9492 0.2997 93
D5 37.9556 38.5615 0.6059 127
E4 37.9556 39.1737 1.2181 111
A2 37.9556 39.1737 1.2181 116
C#3 38.2617 38.5615 0.2997 89
C#5 38.5679 39.1737 0.6059 127
E3 38.5679 38.8676 0.2997 106
A3 38.8740 39.1737 0.2997 97
F#5 39.1801 40.3982 1.2181 127
D5 39.1801 40.3982 1.2181 127
D3 39.1801 40.3982 1.2181 119
F#3 39.4862 39.7860 0.2997 114
A3 39.7924 40.0921 0.2997 127
D4 40.0985 40.3982 0.2997 108
E5 40.4046 41.6227 1.2181 127
C#5 40.4046 41.6227 1.2181 127
A2 40.4046 41.6227 1.2181 127
E3 40.7107 41.6227 0.9120 98
A3 41.0168 41.6227 0.6059 127
C#4 41.3230 41.6227 0.2997 121
D5 41.6291 42.8472 1.2181 127
B4 41.6291 42.8472 1.2181 127
B2 41.6291 42.8472 1.2181 127
D3 41.9352 42.2350 0.2997 101
F#3 42.2413 42.5411 0.2997 104
B3 42.5475 42.8472 0.2997 105
A5 42.8536 44.0717 1.2181 119
C#5 42.8536 44.0717 1.2181 127
F#2 42.8536 44.0717 1.2181 114
C#3 43.1597 44.0717 0.9120 100
F#3 43.4658 43.7656 0.2997 97
A3 43.7719 44.0717 0.2997 99
G5 44.0781 44.3778 0.2997 127
B4 44.0781 45.2962 1.2181 127
G2 44.0781 45.2962 1.2181 107
F#5 44.3842 44.6839 0.2997 127
D3 44.3842 45.2962 0.9120 96
E5 44.6903 44.9900 0.2997 127
G3 44.6903 45.2962 0.6059 125
G5 44.9964 45.2962 0.2997 127
B3 44.9964 45.2962 0.2997 110
F#5 45.3025 45.6023 0.2997 127
A4 45.3025 46.5207 1.2181 124
D2 45.3025 46.5207 1.2181 114
E5 45.6087 45.9084 0.2997 127
D3 45.6087 45.9084 0.2997 96
D5 45.9148 46.2145 0.2997 127
F#3 45.9148 46.5207 0.6059 105
C#5 46.2209 46.5207 0.2997 127
A3 46.2209 46.5207 0.2997 116
B4 46.5270 46.8268 0.2997 127
G4 46.5270 47.7451 1.2181 119
G2 46.5270 47.7451 1.2181 121
A4 46.8332 47.1967 0.3635 127
D3 46.8332 47.1329 0.2997 89
G3 47.1393 47.4390 0.2997 127
B4 47.1520 47.4645 0.3125 127
B3 47.4454 47.7451 0.2997 121
D5 47.4518 47.5985 0.1467 127
A2 47.7515 48.9696 1.2181 119
E4 47.7643 48.9760 1.2117 110
D5 47.8089 47.8855 0.0765 127
E5 47.8855 47.9556 0.0702 127
D5 47.9620 48.0194 0.0574 127
