pitch start end duration velocity
F#5 9.6512 9.7209 0.0698 17
B5 9.6512 9.7209 0.0698 15
G#6 9.6628 9.7209 0.0581 21
A#6 9.6744 9.7093 0.0349 13
F#7 9.6977 9.8023 0.1047 24
C#4 9.8023 9.8256 0.0233 33
A3 9.8488 9.8837 0.0349 43
F#3 9.8953 9.9186 0.0233 42
D5 9.9302 10.0581 0.1279 38
D#3 9.9535 9.9767 0.0233 34
A6 9.9535 10.0000 0.0465 10
E5 9.9767 10.1279 0.1512 26
C#6 9.9884 10.1279 0.1395 36
A4 9.9884 10.1395 0.1512 44
A3 10.0000 10.1395 0.1395 21
G3 10.1395 10.1860 0.0465 20
C5 10.1628 10.2093 0.0465 36
G6 10.1744 10.2093 0.0349 14
A4 10.1744 10.3023 0.1279 53
C#6 10.1860 10.2442 0.0581 36
A3 10.1977 10.3023 0.1047 29
E5 10.2093 10.2907 0.0814 33
C5 10.2209 10.2791 0.0581 32
E6 10.2209 10.2907 0.0698 34
F7 10.2326 10.2674 0.0349 9
D5 10.3837 10.4302 0.0465 37
G4 10.3953 10.4302 0.0349 37
B4 10.3953 10.4419 0.0465 32
F#6 10.4070 10.5116 0.1047 19
A4 10.4419 10.5581 0.1163 46
E5 10.4419 10.5698 0.1279 35
B4 10.4535 10.4884 0.0349 32
A3 10.4535 10.5698 0.1163 26
F7 10.4651 10.5465 0.0814 18
C#6 10.4651 10.5581 0.0930 14
G#4 10.5581 10.5814 0.0233 42
D5 10.6279 10.6628 0.0349 27
A4 10.6279 10.7093 0.0814 56
C#6 10.6395 10.7442 0.1047 36
E6 10.6395 10.7442 0.1047 32
G#6 10.6512 10.7093 0.0581 32
A3 10.6512 10.7209 0.0698 25
G6 10.6628 10.7209 0.0581 19
B5 10.6744 10.6977 0.0233 31
E5 10.6744 10.7093 0.0349 34
D#6 10.6977 10.7558 0.0581 33
F7 10.6977 10.7674 0.0698 20
G#4 10.7093 10.7442 0.0349 34
F#7 10.7209 10.7558 0.0349 11
A4 10.7674 10.8023 0.0349 26
D#4 10.8721 10.8953 0.0233 29
E4 10.8953 10.9419 0.0465 38
D#4 10.9419 10.9651 0.0233 40
B5 11.0814 11.1628 0.0814 36
C#6 11.0930 11.1163 0.0233 30
A4 11.0930 11.1395 0.0465 34
E5 11.0930 11.1512 0.0581 42
F#5 11.0930 11.1512 0.0581 36
A5 11.0930 11.2442 0.1512 40
D6 11.1047 11.1512 0.0465 22
A4 11.1512 11.2093 0.0581 26
G6 11.1512 11.2326 0.0814 28
C6 11.1744 11.2093 0.0349 16
G5 11.1744 11.2209 0.0465 35
F#7 11.3837 11.4186 0.0349 21
E4 11.3837 11.4419 0.0581 26
E5 11.3953 11.5465 0.1512 37
B5 11.4186 11.5000 0.0814 19
F#5 11.4302 11.5116 0.0814 30
B6 11.4302 11.5233 0.0930 31
C#7 11.4535 11.5116 0.0581 24
D#4 11.5349 11.5698 0.0349 19
C4 11.7093 11.7442 0.0349 37
E4 11.7442 11.7791 0.0349 34
G4 11.7791 11.8140 0.0349 42
D5 11.7791 11.9186 0.1395 33
F6 11.7907 11.8488 0.0581 24
A6 11.7907 11.8837 0.0930 17
G6 11.8023 11.8372 0.0349 12
C6 11.8023 11.8953 0.0930 23
E5 11.8140 11.8488 0.0349 36
A3 11.8256 11.8721 0.0465 26
A4 11.8256 11.8721 0.0465 41
F4 11.8256 11.8837 0.0581 21
F5 11.8488 11.8953 0.0465 27
A4 11.8953 11.9651 0.0698 54
C#6 11.9070 11.9535 0.0465 38
C4 11.9302 11.9651 0.0349 34
G3 11.9884 12.0116 0.0233 35
C5 12.0116 12.1279 0.1163 33
A4 12.0233 12.1512 0.1279 53
G6 12.0349 12.0930 0.0581 16
C#6 12.0349 12.1047 0.0698 33
F7 12.0581 12.1279 0.0698 19
A3 12.0581 12.1512 0.0930 24
E5 12.0698 12.1395 0.0698 32
G4 12.2442 12.2791 0.0349 36
B4 12.2442 12.2907 0.0465 32
F#6 12.2442 12.2907 0.0465 15
D5 12.2558 12.2791 0.0233 34
A4 12.2907 12.4070 0.1163 46
E5 12.2907 12.4186 0.1279 33
B4 12.3023 12.3372 0.0349 30
F7 12.3023 12.3953 0.0930 25
A3 12.3023 12.4186 0.1163 25
G#4 12.4070 12.4302 0.0233 42
A4 12.4767 12.5698 0.0930 54
C5 12.4767 12.5814 0.1047 35
C#6 12.5000 12.5581 0.0581 37
A3 12.5000 12.5698 0.0698 26
G6 12.5000 12.5814 0.0814 16
E5 12.5233 12.5581 0.0349 31
F7 12.5814 12.6163 0.0349 12
A4 12.6163 12.6512 0.0349 25
B4 12.7093 12.7558 0.0465 36
B4 12.7674 12.8488 0.0814 31
A4 12.9419 12.9884 0.0465 32
B6 12.9419 12.9884 0.0465 28
E7 12.9419 12.9884 0.0465 24
