pitch start end duration velocity
F#6 12.9459 12.9611 0.0152 85
F#6 12.9622 12.9774 0.0152 85
F#6 12.9785 12.9937 0.0152 85
F#6 12.9948 13.0100 0.0152 85
F#6 13.0111 13.0263 0.0152 85
F#6 13.0274 13.0426 0.0152 85
C#4 13.0437 13.3035 0.2598 127
C#5 13.0437 13.3035 0.2598 127
A#2 13.0437 13.1731 0.1294 127
B2 13.1741 13.3035 0.1294 127
D#4 13.3046 13.5644 0.2598 127
D#5 13.3046 13.5644 0.2598 127
G#2 13.3046 13.4339 0.1294 127
D#2 13.4350 13.5644 0.1294 127
G#3 13.5654 13.8252 0.2598 127
G#4 13.5654 13.8252 0.2598 127
G#2 13.5654 13.6948 0.1294 127
G#2 13.6959 13.8252 0.1294 127
D#4 13.8263 14.0861 0.2598 127
D#5 13.8263 14.0861 0.2598 127
D#3 13.8263 13.9557 0.1294 127
G#2 13.9568 14.0861 0.1294 127
A#4 14.0872 14.3470 0.2598 127
A#5 14.0872 14.3470 0.2598 127
G#2 14.0872 14.2165 0.1294 127
G#2 14.2176 14.3470 0.1294 127
B4 14.3481 14.6079 0.2598 127
B5 14.3481 14.6079 0.2598 127
D#3 14.3481 14.4774 0.1294 127
G#3 14.4785 14.6079 0.1294 127
G#6 14.6089 14.6242 0.0152 85
D#5 14.6089 15.1296 0.5207 127
D#6 14.6089 15.1296 0.5207 127
B3 14.6089 14.7383 0.1294 127
G#6 14.6252 14.6405 0.0152 85
G#6 14.6416 14.6568 0.0152 85
G#6 14.6579 14.6731 0.0152 85
G#6 14.6742 14.6894 0.0152 85
G#6 14.6905 14.7057 0.0152 85
G#6 14.7068 14.7220 0.0152 85
G#6 14.7231 14.7383 0.0152 85
G#6 14.7394 14.7546 0.0152 85
G#3 14.7394 14.8687 0.1294 127
G#6 14.7557 14.7709 0.0152 85
G#6 14.7720 14.7872 0.0152 85
G#6 14.7883 14.8035 0.0152 85
G#6 14.8046 14.8198 0.0152 85
G#6 14.8209 14.8361 0.0152 85
G#6 14.8372 14.8524 0.0152 85
G#6 14.8535 14.8687 0.0152 85
G#6 14.8698 14.8850 0.0152 85
D#3 14.8698 14.9992 0.1294 127
G#6 14.8861 14.9013 0.0152 85
G#6 14.9024 14.9176 0.0152 85
G#6 14.9187 14.9339 0.0152 85
G#6 14.9350 14.9503 0.0152 85
G#6 14.9513 14.9666 0.0152 85
G#6 14.9676 14.9829 0.0152 85
G#6 14.9840 14.9992 0.0152 85
G#6 15.0003 15.0155 0.0152 85
G#2 15.0003 15.1296 0.1294 127
G#6 15.0166 15.0318 0.0152 85
G#6 15.0329 15.0481 0.0152 85
G#6 15.0492 15.0644 0.0152 85
G#6 15.0655 15.0807 0.0152 85
G#6 15.0818 15.0970 0.0152 85
G#6 15.0981 15.1133 0.0152 85
G#6 15.1144 15.1296 0.0152 85
G#4 15.1307 15.3905 0.2598 127
G#5 15.1307 15.3905 0.2598 127
D#2 15.1307 15.2600 0.1294 127
D#2 15.2611 15.3905 0.1294 127
A#4 15.3916 15.6514 0.2598 127
A#5 15.3916 15.6514 0.2598 127
G#2 15.3916 15.5209 0.1294 127
D#3 15.5220 15.6514 0.1294 127
B3 15.6524 15.9122 0.2598 127
B4 15.6524 15.9122 0.2598 127
B1 15.6524 15.7818 0.1294 127
E2 15.7829 15.9122 0.1294 127
D#4 15.9133 16.1731 0.2598 127
D#5 15.9133 16.1731 0.2598 127
G#2 15.9133 16.0427 0.1294 127
B1 16.0438 16.1731 0.1294 127
E4 16.1742 16.4340 0.2598 127
E5 16.1742 16.4340 0.2598 127
B1 16.1742 16.3035 0.1294 127
E2 16.3046 16.4340 0.1294 127
G#4 16.4351 16.6948 0.2598 127
G#5 16.4351 16.6948 0.2598 127
G#2 16.4351 16.5644 0.1294 127
E2 16.5655 16.6948 0.1294 127
F#6 16.6959 16.7112 0.0152 85
A#4 16.6959 16.9557 0.2598 127
A#5 16.6959 16.9557 0.2598 127
C#2 16.6959 16.8253 0.1294 127
F#6 16.7122 16.7275 0.0152 85
F#6 16.7285 16.7438 0.0152 85
F#6 16.7448 16.7601 0.0152 85
F#6 16.7612 16.7764 0.0152 85
F#6 16.7775 16.7927 0.0152 85
F#6 16.7938 16.8090 0.0152 85
F#6 16.8101 16.8253 0.0152 85
F#6 16.8264 16.8416 0.0152 85
F#2 16.8264 16.9557 0.1294 127
F#6 16.8427 16.8579 0.0152 85
F#6 16.8590 16.8742 0.0152 85
F#6 16.8753 16.8905 0.0152 85
F#6 16.8916 16.9068 0.0152 85
F#6 16.9079 16.9231 0.0152 85
F#6 16.9242 16.9394 0.0152 85
F#6 16.9405 16.9557 0.0152 85
F#6 16.9568 16.9720 0.0152 85
F#4 16.9568 17.2166 0.2598 127
F#5 16.9568 17.2166 0.2598 127
A#2 16.9568 17.0862 0.1294 127
F#6 16.9731 16.9883 0.0152 85
F#6 16.9894 17.0046 0.0152 85
F#6 17.0057 17.0209 0.0152 85
F#6 17.0220 17.0372 0.0152 85
F#6 17.0383 17.0536 0.0152 85
F#6 17.0546 17.0699 0.0152 85
F#6 17.0709 17.0862 0.0152 85
F#6 17.0872 17.1025 0.0152 85
F#2 17.0872 17.2166 0.1294 127
F#6 17.1036 17.1188 0.0152 85
F#6 17.1199 17.1351 0.0152 85
F#6 17.1362 17.1514 0.0152 85
F#6 17.1525 17.1677 0.0152 85
F#6 17.1688 17.1840 0.0152 85
F#6 17.1851 17.2003 0.0152 85
F#6 17.2014 17.2166 0.0152 85
C#4 17.2177 17.4775 0.2598 127
C#5 17.2177 17.4775 0.2598 127
A#2 17.2177 17.3470 0.1294 127
B2 17.3481 17.4775 0.1294 127
D#4 17.4786 17.7383 0.2598 127
D#5 17.4786 17.7383 0.2598 127
G#2 17.4786 17.6079 0.1294 127
D#2 17.6090 17.7383 0.1294 127
A#4 17.7394 17.8688 0.1294 97
D#5 17.7394 17.8688 0.1294 97
G#5 17.7394 17.8688 0.1294 97
G#3 17.7394 17.9992 0.2598 127
G#4 17.7394 17.9992 0.2598 127
G#2 17.7394 17.8688 0.1294 127
D#3 17.7394 17.8688 0.1294 127
G#3 17.7394 17.8688 0.1294 127
G#4 17.8699 17.9992 0.1294 97
D#5 17.8699 17.9992 0.1294 97
G#5 17.8699 17.9992 0.1294 97
G#2 17.8699 17.9992 0.1294 127
D#3 17.8699 17.9992 0.1294 127
D#4 18.0003 18.1297 0.1294 97
D#5 18.0003 18.1297 0.1294 97
G#5 18.0003 18.1297 0.1294 97
D#4 18.0003 18.2601 0.2598 127
D#5 18.0003 18.2601 0.2598 127
D#2 18.0003 18.1297 0.1294 127
G#2 18.0003 18.1297 0.1294 127
B4 18.1307 18.2601 0.1294 97
D#5 18.1307 18.2601 0.1294 97
G#5 18.1307 18.2601 0.1294 97
G#2 18.1307 18.2601 0.1294 127
D#3 18.1307 18.2601 0.1294 127
G#3 18.1307 18.2601 0.1294 127
G#4 18.2612 18.3905 0.1294 97
D#5 18.2612 18.3905 0.1294 97
G#5 18.2612 18.3905 0.1294 97
A#4 18.2612 18.5210 0.2598 127
A#5 18.2612 18.5210 0.2598 127
G#2 18.2612 18.3905 0.1294 127
D#3 18.2612 18.3905 0.1294 127
D#4 18.3916 18.5210 0.1294 97
D#5 18.3916 18.5210 0.1294 97
G#5 18.3916 18.5210 0.1294 97
D#2 18.3916 18.5210 0.1294 127
G#2 18.3916 18.5210 0.1294 127
C#5 18.5221 18.6514 0.1294 97
D#5 18.5221 18.6514 0.1294 97
G#5 18.5221 18.6514 0.1294 97
B4 18.5221 18.7818 0.2598 127
B5 18.5221 18.7818 0.2598 127
G#2 18.5221 18.6514 0.1294 127
D#3 18.5221 18.6514 0.1294 127
G#3 18.5221 18.6514 0.1294 127
G#4 18.6525 18.7818 0.1294 97
D#5 18.6525 18.7818 0.1294 97
G#5 18.6525 18.7818 0.1294 97
G#2 18.6525 18.7818 0.1294 127
D#3 18.6525 18.7818 0.1294 127
D#4 18.7829 18.9123 0.1294 97
D#5 18.7829 18.9123 0.1294 97
G#5 18.7829 18.9123 0.1294 97
D#5 18.7829 19.3036 0.5207 127
D#6 18.7829 19.3036 0.5207 127
D#2 18.7829 18.9123 0.1294 127
G#2 18.7829 18.9123 0.1294 127
B4 18.9134 19.0427 0.1294 97
D#5 18.9134 19.0427 0.1294 97
G#5 18.9134 19.0427 0.1294 97
