pitch start end duration velocity
A4 3.9130 4.0761 0.1630 49
G#3 3.9130 4.1087 0.1957 78
D#5 3.9239 4.1087 0.1848 50
G4 4.0978 4.1304 0.0326 19
F#6 4.0978 4.2826 0.1848 38
A6 4.0978 4.5217 0.4239 57
F#7 4.0978 4.5217 0.4239 46
B4 4.1087 4.2935 0.1848 66
D#7 4.1087 4.3261 0.2174 20
D5 4.1087 4.5109 0.4022 81
F7 4.1196 4.3370 0.2174 11
B3 4.1304 4.3152 0.1848 56
G#4 4.1957 4.3152 0.1196 24
E7 4.3043 4.3370 0.0326 19
G3 4.3152 4.3261 0.0109 66
C4 4.3152 4.3478 0.0326 59
F3 4.3261 4.3370 0.0109 71
B4 4.3261 4.5217 0.1957 38
E3 4.3370 4.5435 0.2065 73
D#5 4.5000 4.5217 0.0217 55
B6 4.5000 4.9348 0.4348 54
E7 4.5109 4.6630 0.1522 33
G6 4.5109 4.6957 0.1848 40
C5 4.5217 4.7283 0.2065 65
E5 4.5217 4.9239 0.4022 73
F7 4.5326 4.7391 0.2065 16
B3 4.5435 4.7283 0.1848 59
G#4 4.5870 4.7174 0.1304 20
D#7 4.6413 4.7283 0.0870 10
G3 4.7065 4.7283 0.0217 50
D5 4.7065 4.7609 0.0543 23
F#3 4.7283 4.7391 0.0109 66
B4 4.7283 4.9239 0.1957 50
F3 4.7391 4.7500 0.0109 71
E3 4.7500 4.9565 0.2065 74
E7 4.9130 5.3370 0.4239 45
G6 4.9130 5.3478 0.4348 58
D#5 4.9239 4.9457 0.0217 30
C#7 4.9239 5.0652 0.1413 26
C5 4.9239 5.3370 0.4130 81
A4 4.9348 5.1196 0.1848 58
A2 4.9565 5.1304 0.1739 28
A3 5.1196 5.1413 0.0217 63
C#6 5.1304 5.3370 0.2065 18
E5 5.1304 5.3478 0.2174 25
G#3 5.1413 5.1522 0.0109 75
A3 5.1522 5.3370 0.1848 72
E6 5.3261 6.1522 0.8261 54
C#7 5.3261 6.1630 0.8370 42
F#7 5.3370 5.4130 0.0761 20
D7 5.3370 5.4239 0.0870 15
G#6 5.3370 5.4783 0.1413 31
B5 5.3370 5.5000 0.1630 38
A4 5.3370 6.1522 0.8152 71
G3 5.3478 5.3696 0.0217 40
E4 5.3478 5.5326 0.1848 63
A2 5.3587 5.5326 0.1739 30
C#5 5.3587 5.5435 0.1848 18
F#3 5.4130 5.4457 0.0326 18
A3 5.5326 5.7500 0.2174 76
E5 5.5435 5.7391 0.1957 25
C#6 5.5435 5.7391 0.1957 16
B5 5.7391 5.8804 0.1413 37
G#6 5.7391 5.8913 0.1522 30
D7 5.7500 5.8261 0.0761 12
F#7 5.7500 5.8587 0.1087 19
E4 5.7500 5.9457 0.1957 54
G3 5.7609 5.7826 0.0217 40
A2 5.7717 5.9457 0.1739 30
